LOCID,LONGITUDE,LATITUDE
TE73,-94.354075,29.85855
5XS3,-94.2612969444,29.7696658333
T90,-94.4310230556,29.80411
UT28,-113.463298333,37.9749688889
F51,-95.2788608333,32.9388455556
98TS,-95.0002186111,32.4182038889
TA61,-95.1657805556,32.4734777778
5TA6,-99.8943333333,31.9344166667
77F,-99.9858500556,31.9471941944
41TX,-96.0821944444,33.3748316667
42TX,-96.0669161111,33.3167777778
80XS,-97.0022222222,33.6433333333
09R,-94.4585325,30.7752005556
TE19,-94.4282538889,30.7763119444
9TS4,-96.5069330556,33.0067866667
27TS,-96.5069330556,33.0181752778
TE20,-96.5369341667,33.0226197222
T85,-97.1384166667,29.3131666667
5TA3,-97.1447083333,29.3585775
9XS0,-96.9552616667,29.0980330556
TE64,-97.1383333333,29.3130555556
T86,-99.2489083333,26.9687861111
UT24,-112.645490833,37.4933136111
UT00,-112.622156944,37.4722030556
UT56,-111.768263611,40.3805066667
U52,-112.675416667,38.2305833333
UT82,-113.645798333,37.7099725
UT81,-109.484008333,37.6355527778
BDG,-109.483288611,37.5833369444
66V,-109.634010278,37.2500008333
UT58,-109.291511111,40.0821875
BTF,-111.927161111,40.8693891667
BMC,-112.062222222,41.5523888889
UT14,-112.026611111,41.4910444444
2UT3,-112.591166667,41.4921666667
BCE,-112.145055556,37.7064444444
UT08,-111.930768333,40.4318938889
CDC,-113.098845833,37.7009663889
UT80,-113.159394444,37.6346972222
UT36,-113.31745,37.3166480556
UT12,-113.085504444,37.6874766667
UT41,-111.998826111,40.3393888889
UT10,-112.017777778,40.3572222222
UT99,-112.093033333,40.2426
UT42,-109.145,39.1466666667
UT48,-112.098832222,41.1502211111
DTA,-112.507714722,39.3806386111
UT49,-112.654951111,39.4593961111
UT05,-111.888823333,40.5174486111
U69,-110.380988889,40.1919027778
2UT2,-112.641666667,37.5208333333
DPG,-112.937469444,40.1993861111
33U,-109.390690556,40.9177372222
17U,-112.020975,40.2637444444
1L7,-111.570165278,37.7453263889
FOM,-112.363271667,38.9582969444
UT83,-110.858611111,40.2578194444
UT74,-110.166944444,37.6483333333
UT70,-114.037210556,38.9649480556
U07,-110.713199167,37.5458236111
UT09,-110.150707778,39.4833002778
U34,-110.227361944,38.9613616667
U96,-110.569583611,37.4422144444
UT03,-110.384028889,37.8916547222
HVE,-110.704037778,38.4180372222
UT97,-110.292222222,38.1572222222
UT26,-112.392426944,37.5844255556
36U,-111.428805556,40.4818055556
2UT4,-111.405736111,40.4902305556
69V,-110.916980556,39.3612247222
1L8,-113.306338056,37.1388716667
UT47,-113.313838056,37.1019275
UT65,-113.977085278,39.9979933333
UT79,-109.343611111,40.4155555556
99UT,-109.401388889,40.3505555556
U13,-112.225480556,38.2499783333
KNB,-112.531193611,37.0111058333
UT30,-112.223527222,37.3424813889
00UT,-112.822436389,37.2477608333
UT43,-113.246619167,37.6360883333
01UT,-109.396502222,38.3083194444
UT54,-113.334115833,37.2533152778
38U,-111.596016389,38.3624797222
LGU,-111.851583333,41.7912222222
UT22,-111.817443333,41.7471525
02UT,-113.843063611,41.3663125
40U,-109.678481111,40.98607
41U,-111.614639722,39.3291283333
03UT,-109.985957222,37.1208344444
MLF,-113.012456389,38.4266325
UT75,-109.983333333,38.5333333333
UT50,-109.759010556,38.7641430556
UT04,-109.573450833,38.6002594444
UT38,-109.5187275,38.5422047222
UT72,-109.567339444,38.5847041667
UT68,-109.66,38.4727777778
CNY,-109.754843889,38.7549561111
UT53,-109.448727222,38.4877616667
UT59,-109.744009444,38.1758208333
U43,-109.346505278,37.937215
UT25,-110.200684722,37.0166675
42U,-111.766603333,41.1488316667
UT37,-112.700766944,37.2669277778
43U,-111.475188611,39.524685
UT60,-111.902991111,40.6785580556
04UT,-110.795136667,37.0083297222
U14,-111.870052778,39.7365694444
UT39,-111.934661111,40.8582783333
HIF,-111.973038889,41.1239388889
UT16,-111.955033333,41.1829333333
OGD,-112.012166667,41.1959166667
05UT,-110.317354167,37.0333325
UT78,-111.714313889,40.3128972222
UT85,-111.665555556,40.3116666667
U55,-112.391873056,37.8452333333
UT17,-112.331871111,37.9322002778
UT15,-112.768832222,37.928585
1L9,-112.816055,37.8596969444
UT35,-111.712983333,40.0435655556
PUC,-110.751444444,39.6139166667
PVU,-111.723361111,40.2191944444
UT51,-111.665756111,40.2480102778
UT69,-109.672361667,40.1813513889
RIF,-112.098944444,38.7364361111
74V,-110.051261944,40.2782916667
UT61,-110.339601389,40.3360647222
SGU,-113.593055556,37.0905833333
UT52,-113.577178611,37.0985919444
44U,-111.838258333,39.0291283333
U42,-111.992885833,40.61954
UT62,-111.842170833,40.7569211111
UT64,-111.856388889,40.6861111111
UT01,-111.889444444,40.7166666667
UT31,-111.89,40.7633333333
SLC,-111.977773056,40.7883877778
UT18,-111.847435,40.7532794444
UT19,-111.860833333,40.7683333333
UT33,-111.976327778,40.7246683333
UT20,-111.955493056,40.7324461111
1UT9,-111.894658333,40.7549461111
UT45,-112.886919167,40.7768802778
UT55,-111.879936389,40.7791125
UT76,-111.889444444,40.7166666667
UT98,-111.933952778,40.7255666667
UT21,-111.835472222,40.7705
UT63,-111.854055556,40.5778333333
UT66,-111.800765556,40.5999480556
UT13,-112.013888889,40.5638888889
UT84,-111.892222222,40.6883333333
U77,-111.6613125,40.1416213889
UT40,-112.115555556,41.0983333333
UT06,-109.720123333,38.9666377778
TVY,-112.350777778,40.6125555556
UT34,-112.3438375,40.501055
UT71,-112.293835556,40.5249441667
UT46,-112.308558889,40.3174455556
UT86,-112.383027778,40.5837222222
UT73,-113.277448056,37.2347047222
UT02,-111.067385,38.0888727778
UT29,-112.194166667,41.7338888889
UT77,-112.1825,37.6983333333
UT67,-109.846953056,40.4410683333
VEL,-109.509916667,40.4409166667
UT32,-109.542358333,40.4582916667
UT07,-109.592361111,40.42496
ENV,-114.030888889,40.7186944444
UT87,-111.975833333,40.5905555556
UT23,-111.989660833,40.6999463889
VJI,-82.0333333333,36.6871111111
22VG,-81.9953333333,36.6966666667
VA82,-77.0772,38.7403922222
9VA2,-77.1041452778,38.8226127778
VA64,-77.9538902778,37.4159830556
2VA3,-77.8661111111,37.315
93VA,-79.0233563889,37.5362533333
VG06,-79.0830805556,37.7251361111
10VA,-78.8130686111,37.3862555556
38VA,-78.8689038889,37.3604225
94VA,-78.8494444444,37.2630555556
98VA,-77.5422133333,38.9423327778
VG23,-77.5627691667,38.9278888889
65VA,-77.0769444444,38.8480555556
4VA5,-78.9222438889,37.6595861111
69VA,-77.4205369444,37.8570841667
VG24,-77.4938725,37.7818088889
4VG2,-77.5472222222,37.8580555556
4VA6,-75.5060366667,37.8806802778
25VA,-77.1030277778,37.8176388889
VG18,-78.7702980556,38.8159458333
91VA,-79.4047511111,37.3276422222
VG25,-79.5719777778,37.3484733333
VG27,-79.4358619444,37.26931
VA03,-79.5166988889,37.3523630556
0VA1,-79.5853091667,37.2334758333
20VG,-79.4469166667,37.2886833333
61VA,-78.0119422222,39.2353802778
01VA,-77.925,39.125
7VA0,-82.2081938889,37.3626083333
VA51,-82.759605,36.8556522222
VG50,-82.75375,36.8771388889
BCB,-80.4078333333,37.2076388889
VA10,-80.3014361111,37.2801305556
VG08,-80.4090277778,37.1864722222
BKT,-77.9524927778,37.0739455556
VG56,-75.6027777778,37.8083333333
9VA5,-77.8891111111,39.0638611111
20VA,-77.4883161111,38.0823563889
23VG,-78.4280555556,36.7097222222
VG28,-77.1913561111,36.5490405556
VBW,-78.9603341667,38.3667375
8VA1,-78.18639,38.4542930556
5VA2,-82.1887444444,36.6120502778
7VA1,-82.2151344444,36.6023269444
7VA8,-82.1106858333,36.6459416667
02VG,-82.1166666667,36.6388333333
VG31,-78.8639138889,38.7134486111
0V4,-79.0163888889,37.1417222222
08VA,-79.7497633333,37.5540219444
8VA4,-78.7033480556,37.6729208333
23VA,-78.6200083333,37.5570891667
57VA,-78.6786197222,37.4509783333
7W4,-77.7458247222,37.9656952778
0VA0,-77.7774922222,37.9654175
3VG3,-76.3486083333,37.9361083333
70VA,-79.827255,37.0754183333
46VA,-78.0472208333,37.8187544444
8VA2,-76.5630105556,38.0090188889
58VA,-77.6461008333,38.5951216667
VG39,-76.0075,37.2208333333
VA84,-76.0157669444,37.3098594444
VG30,-75.9768758333,37.2270838889
VG33,-75.9568744444,37.1545861111
VG09,-75.9833333333,37.2277777778
VA14,-77.2627472222,36.7407052778
VA15,-78.0449991667,37.6562577778
VA66,-77.5694277778,38.6076333333
VA16,-77.4844338889,38.8792788889
VA18,-78.68224,37.9684733333
VA21,-78.5086225,37.9401411111
VG10,-78.5514027778,37.9279194444
VA19,-78.3691744444,37.9540294444
8VA5,-78.4997341667,38.0327777778
CHO,-78.4528611111,38.1386388889
CXE,-78.5015536111,36.7883355556
VA25,-78.3605530556,36.7643075
1VA8,-78.4111111111,36.8619444444
21VA,-75.9349305556,37.3031936111
24VA,-75.9996552778,37.2881933333
11VA,-76.2441047222,36.741815
47VA,-76.2379938889,36.7959813889
VA69,-76.2263266667,36.7887591667
VG03,-76.3016072222,36.7707038889
3VG8,-76.2702777778,36.5897222222
VA59,-76.1516008333,36.6357063889
2G6,-77.3458333333,37.3205555556
9VA7,-77.4155380556,37.3548708333
VA11,-81.7012302778,36.8078925
VG34,-78.5008322222,36.5845858333
VA22,-78.6950041667,36.6751391667
W63,-78.5601388889,36.59575
12VA,-79.7677777778,37.7880555556
07VA,-78.7830622222,36.8195836111
7VA6,-78.7133375,36.8718080556
VA90,-76.4135569444,37.4968030556
VA01,-82.4815408333,36.9401025
5VA7,-82.4701513889,36.959825
VA23,-76.6135688889,38.1190177778
7VA2,-77.3944263889,37.3057047222
VA93,-78.6547375,38.9051108333
VA24,-78.9641861111,37.4143102778
W81,-78.0983336111,37.1809847222
VA26,-80.1164363889,36.6501369444
VA27,-80.1378263889,36.5598597222
6VA8,-78.7561319444,38.0406936111
87VA,-78.6955555556,38.0811111111
VA28,-78.6436125,37.1212588889
CJR,-77.8596388889,38.5254722222
VA29,-78.0136086111,38.4548486111
VA30,-77.956385,38.5267908333
VA67,-77.9349955556,38.5701227778
88VA,-77.9919444444,38.3741666667
02VA,-77.8572163889,38.4356827778
NDY,-77.0370102778,38.3328783333
DAN,-79.3361111111,36.5728611111
3VA9,-79.4091897222,36.5856938889
95VA,-79.3558552778,36.6231936111
VA89,-75.9263225,37.5645766667
PSK,-80.6784816667,37.1373452778
VG59,-80.6494444444,37.0694444444
5VA8,-82.8007172222,36.7112063889
44VA,-79.8111594444,37.73124
VG00,-75.9468722222,37.3698555556
VA32,-78.5719566667,38.8042802778
89VA,-78.5241763889,38.5223463889
2VA1,-76.3552247222,37.8959636111
VG51,-76.5822222222,36.7733333333
EMV,-77.4828055556,36.6869166667
73VA,-77.5399808333,36.7020936111
13VA,-77.2841502778,38.8251127778
26VA,-77.3730416667,38.8531680556
72VA,-77.2263708333,38.8570563889
74VA,-77.3791527778,38.8842786111
05VA,-78.4186111111,37.2241666667
FVX,-78.4377980556,37.3575286111
VA34,-78.4497177778,37.2834852778
NFE,-76.1345640278,36.6920363889
VA04,-79.9286541667,37.4920755556
VA83,-79.8519869444,37.5223538889
09VG,-78.985,38.0908333333
09VA,-80.4939436111,36.9765177778
VA06,-80.4544963889,36.9942958333
W90,-79.3358594444,37.2718105556
VA36,-78.2702805556,37.7445869444
APH,-77.3183333333,38.0688333333
VA37,-77.3663702778,38.1501316667
DAA,-77.181,38.715
FAF,-76.6088333333,37.1325
VA35,-77.3430355556,37.2418163889
VA39,-77.333,37.2501666667
VG35,-76.3,37.0166666667
FKN,-76.9038019444,36.6980872222
9VA9,-76.9382941667,36.6993169444
VG11,-76.8266666667,36.7144444444
EZF,-77.4493888889,38.2662222222
5VA5,-77.3158144444,38.4034577778
RMN,-77.4554722222,38.3981111111
VA42,-77.4522061111,38.35846
FRR,-78.2535147222,38.9175325
HLX,-80.8235655556,36.7661147222
VA43,-79.4247575,37.6473569444
VA63,-79.4203136111,37.6795783333
VA70,-76.5430083333,37.4218166667
VG44,-76.4723333333,37.25255
0VA9,-76.4538366667,37.4473605556
92VA,-76.5644444444,37.3447222222
VA44,-77.8838844444,37.7168122222
GVE,-78.16578,38.1559961111
VA45,-78.1636136111,38.1279136111
VA46,-78.3622280556,39.2962122222
48VA,-78.3508388889,39.2906569444
VA48,-79.5961402778,37.0381994444
06VA,-78.8553033333,38.2490186111
GDY,-82.1249966667,37.2323930556
4VA7,-82.1287458333,37.2967769444
17VA,-82.1020777778,37.2809438889
33VA,-79.0497363889,36.7843038889
LFI,-76.3605,37.0828333333
71VA,-76.3685561111,37.0109802778
3VG5,-76.4163888889,37.0631111111
VA49,-77.3724805556,37.7054211111
VA50,-77.3024783333,37.7151425
2VG3,-78.8711111111,38.5486111111
VA52,-78.9453069444,38.4851233333
5VA6,-78.8678044444,38.48429
VA47,-78.8719711111,38.4401244444
5VA4,-77.3624852778,38.9626102778
14VA,-77.7466597222,39.2289911111
00VI,-80.4995,36.6633333333
62VA,-76.7285675,36.6698730556
2VA8,-76.8299588889,36.6837616667
7VA3,-77.2710883333,37.2873708333
7VA4,-77.2710883333,37.2957041667
VG42,-77.1526666667,37.2523611111
HSP,-79.8338944444,37.9514444444
18VA,-79.3011347222,37.1037536111
0VA2,-79.7667141667,37.7965177778
VG21,-76.4371702778,37.6576372222
VA56,-76.8274594444,37.0034830556
0VG,-83.21785,36.6540861111
W31,-78.1849986111,36.96015
VG36,-78.4627722222,37.0382066667
VG01,-78.5616944444,37.0623722222
5VA9,-76.3182777778,37.6926336111
49VA,-76.3838355556,37.7048580556
VA08,-76.358835,37.7170794444
VA31,-76.346335,37.7626341667
VA57,-77.219145,38.2484616667
84VA,-77.1524791667,38.9528883333
LVL,-77.79425,36.7728333333
VA05,-82.0634630556,36.9056644444
JYO,-77.5575,39.0779722222
8VA7,-79.44226,37.7784652778
LKU,-77.9701388889,38.0098333333
VA61,-77.6572130556,39.2639905556
VA62,-77.6572130556,39.2592683333
8VA6,-78.9622461111,37.7381963889
5VA3,-78.8958555556,37.7568077778
VA96,-78.7316847222,37.8254194444
1VA3,-78.9455777778,37.6581972222
VG52,-78.8216666667,37.8391666667
5VA1,-79.8825525,37.7917936111
W45,-78.5005833333,38.6670555556
CD27,-78.4677777778,38.6625
W24,-79.1222452778,37.3779208333
50VA,-79.1725247222,37.4173641667
VA65,-79.3247502778,37.3945855556
LYH,-79.2004305556,37.3253888889
3VG2,-75.8925,37.3883333333
VG43,-78.0988888889,38.3063888889
VG57,-77.5847105556,38.6056763889
HEF,-77.5154444444,38.7214166667
66VA,-77.4974891667,38.7537266667
2VG6,-77.6297222222,38.7608333333
27VA,-77.4877777778,38.7658333333
52VA,-77.5063783333,38.7598375
51VA,-77.6338797222,38.7162286111
VA71,-77.5327655556,38.6484525
63VA,-77.8213875,37.2509836111
0VA8,-77.79115,37.2858166667
0VA3,-77.0952497222,37.6987536111
0VI1,-77.1013888889,37.6888888889
04VG,-77.2118166667,37.7144333333
VG41,-81.505,36.8525
MKJ,-81.3499444444,36.8948611111
1VA4,-77.8191611111,38.937055
VA12,-79.7969805556,36.6468041667
6VA2,-79.8478152778,36.7418036111
40VA,-79.8667047222,36.6998594444
MTV,-80.0183333333,36.63075
VA72,-80.0386558333,36.6001375
4VA1,-79.6661430556,36.6868038889
9VA1,-76.3882786111,37.4054158333
VA73,-77.4941527778,37.244595
VA58,-78.4444444444,38.9061111111
VA75,-79.5081,38.3026236111
VA76,-77.7716622222,36.9876486111
VA77,-77.376925,37.6940322222
MFV,-75.7610555556,37.6468888889
VA79,-77.7469383333,38.9528883333
53VA,-77.7574925,38.6340097222
VA80,-77.7019375,37.4787594444
VA81,-77.8994397222,37.9454186111
VA74,-77.7813811111,38.0456933333
W91,-79.5924722222,37.1077222222
VA68,-79.6028080556,37.1187541667
2VA0,-79.6091969444,37.1126430556
1VG2,-76.6891666667,38.1276666667
6VA7,-75.8640972222,37.475135
2VG4,-78.8619333333,37.8877333333
VA85,-80.0997694444,37.4834625
VG19,-75.5918711111,37.9906786111
9VA4,-78.6294594444,38.6909502778
8W2,-78.7080744444,38.6556733333
VA86,-78.7064075,38.6892830556
PHF,-76.4929875,37.1318955556
8VA8,-76.5121730556,37.1432013889
54VA,-76.4838388889,37.0654244444
VG04,-76.4535594444,37.2140325
86VA,-76.4246697222,36.9998697222
03VA,-77.5797111111,38.6645633333
NGU,-76.2893333333,36.9376666667
VA88,-76.3035522222,36.8612588889
NCL,-76.3043861111,36.9251472222
ORF,-76.2012222222,36.8946111111
PVG,-76.4488347222,36.7801488889
8VA9,-82.6254344444,36.9437108333
59VA,-82.6437683333,36.9420436111
75VA,-82.6448794444,36.9350991667
CPK,-76.3206638889,36.6656183333
11VG,-77.0005555556,38.2094444444
VA91,-75.7265961111,37.7048525
VA92,-75.7857644444,37.7223519444
VG20,-75.7099288889,37.6751311111
OMH,-78.0456102778,38.2472163889
6VA1,-77.931385,38.3098530556
90VA,-78.2119444444,38.2180555556
2VG7,-77.85,38.1638888889
77VA,-78.2858333333,37.8881966667
9VA3,-75.5718722222,37.7629055556
VG16,-80.1706027778,36.6251361111
55VA,-80.7231258333,37.3223444444
PTB,-77.5073888889,37.18375
VA20,-77.3977597222,37.2168166667
VA94,-77.8913875,37.5357041667
VA95,-77.8002730556,37.5970916667
NYG,-77.3050333333,38.5036063889
W96,-77.1255269444,37.5032013889
28VA,-80.5256111111,37.1848488889
68VA,-80.51,37.0911111111
7VA5,-78.8297327778,37.1890341667
VA98,-76.2732769444,37.8281855556
85VA,-76.2466666667,37.8536111111
VA99,-76.2905,37.9059619444
6VA0,-76.3177230556,37.8187427778
29VA,-77.7388805556,38.5292911111
VG07,-77.8283333333,38.5388888889
VA54,-77.3266505556,38.9762211111
VG12,-77.8663833333,38.3334638889
30VA,-81.8209505556,37.0945575
6V3,-81.7982694444,37.0637466667
60VA,-77.5413752778,37.6048680556
VG45,-77.4416666667,37.5416666667
VG63,-77.6463333333,37.6117222222
80VA,-77.8247161111,37.791255
4VA3,-77.3944261111,37.42987
4VA8,-77.2958111111,37.6137555556
9VA8,-77.5849877778,37.6487563889
VG02,-77.5822138889,37.6545805556
OFP,-77.4366388889,37.7089444444
VG17,-77.4505555556,37.4236111111
0VA5,-77.6616566667,37.6943116667
FCI,-77.5249866667,37.4065375
41VA,-77.4435941667,37.5343130556
RIC,-77.3196666667,37.5051666667
0VA6,-77.4622061111,37.4959805556
6VA3,-77.5269308333,37.5234802778
8VA0,-77.4302605556,37.5501461111
0VA7,-77.8194411111,37.5232038889
VA02,-79.8939286111,36.5854155556
4VA9,-77.9205508333,38.5690116667
ROA,-79.9754166667,37.3254722222
VA55,-79.900595,37.3648572222
VG47,-79.9497594444,37.2520819444
VG62,-79.9333333333,37.25
81VA,-79.7886111111,37.1180555556
0VA4,-79.8794780556,36.9501397222
VG40,-79.8522722222,36.8836305556
VG46,-79.8905555556,36.9927777778
VG53,-79.8013888889,37.0436111111
VG58,-79.7966666667,36.9453333333
6VA6,-78.9789133333,37.7631958333
VA13,-79.0427975,37.2654225
1VA0,-77.7474936111,37.6293130556
19VA,-82.2977777778,36.8897222222
1VA2,-80.0314277778,37.2626358333
43VA,-80.1283747222,37.2776336111
6VA4,-80.0697625,37.2848566667
13VG,-80.1000666667,37.3078833333
W75,-76.4466652778,37.6024319444
2VA6,-76.601065,37.6237516667
99VA,-78.4666666667,37.8
1VA5,-76.3927236111,37.2704191667
31VA,-76.5885647222,37.0237591667
3VG7,-77.6127652778,38.4845694444
3VA6,-77.5735977778,38.5195680556
W78,-78.8480202778,36.710045
5VA0,-78.9086211111,36.7184711111
3VG9,-79.1338888889,36.7019444444
1VA7,-78.722505,36.6659725
AVC,-78.0544722222,36.6882777778
35VA,-78.1344411111,36.7343094444
1VA9,-77.4705391667,38.4329027778
78VA,-78.4752777778,38.2463888889
SHD,-78.8964332222,38.2638425556
VA00,-79.1780861111,37.9281888889
VA17,-78.3922280556,39.0359405556
96VA,-78.3691716667,39.0373294444
1VA1,-80.4487611111,36.7352388889
SFQ,-76.6018733333,36.6823536111
9VA6,-76.5857841667,36.7529272222
2VA2,-76.7899594444,37.1459816667
VG05,-78.0574991667,37.8795866667
TGI,-75.9977777778,37.8251388889
3VG6,-75.99545,37.8192833333
VG49,-76.8769444444,37.9011111111
XSA,-76.8941111111,37.8596111111
VA07,-81.3692711111,37.0956722222
7VA7,-79.6997522222,37.0334758333
2VG2,-77.8697175,38.9717761111
6VA5,-77.8580505556,38.9723316667
2VA5,-76.5649525,37.6306955556
82VA,-78.9691933333,38.1731875
76VA,-77.2541488889,38.873445
42VA,-76.0329858333,36.6782066667
VA38,-75.9646508333,36.793205
NTU,-76.0318903056,36.82274375
2VA7,-76.0257644444,36.8662591667
56VA,-76.0582652778,36.7509830556
2VG5,-76.0660333333,36.8313166667
3VG4,-76.1163888889,36.5583333333
AKQ,-77.0011275,36.9872063889
WAL,-75.4663888889,37.9401944444
9VA0,-79.7289380556,38.0526261111
97VA,-79.7133833333,38.2106797222
7VG0,-77.7872152778,38.6556758333
3VA0,-77.9105502778,38.7759491667
3VA1,-77.7997155556,38.7742827778
3VA2,-77.7861041667,38.6242877778
8VA3,-77.8094377778,38.7115069444
3VA3,-77.7158244444,38.5504013889
15VA,-77.8997169444,38.7223397222
HWY,-77.7106388889,38.5862777778
3VA4,-76.7357916667,37.8576366667
VG29,-76.7097222222,37.9708333333
2VG8,-76.7311111111,37.8722222222
W13,-78.9441913889,38.0770794444
9VG,-75.8788197222,37.4584683333
FYJ,-76.7627444444,37.5213472222
45VA,-76.9949686111,37.6951422222
VG64,-76.8525277778,37.5615
VG37,-76.6380083333,36.5893183333
3VA7,-78.0913875,39.0626066667
VA53,-76.4329833333,37.6475333333
VG13,-76.3875666667,37.64865
W94,-76.6371666667,37.3056944444
JGG,-76.7160961111,37.2391747222
83VA,-76.7224575,37.2804244444
2VG9,-76.7406666667,37.3354444444
OKV,-78.1444444444,39.1435213889
16VA,-78.2163902778,39.1501047222
2VA4,-78.1919455556,39.1951036111
9VG9,-78.30445,39.3721166667
3VA8,-76.6821780556,36.8562602778
79VA,-76.7380130556,36.8067883333
4VA0,-78.730015,37.6365316667
VG22,-78.8936336111,37.8795841667
LNP,-82.53,36.9875277778
VA09,-82.5848777778,36.9717675
VA41,-75.6099272222,37.9345686111
4VA2,-77.2860938889,38.6362286111
67VA,-78.5194544444,38.8376127778
4VA4,-78.5400108333,38.9348322222
VG14,-78.5133333333,38.8713888889
VG55,-78.5577891667,38.8820497222
6VA9,-80.2383822222,36.8426344444
22VA,-81.0831441667,36.9501194444
NCY,-76.5732861111,37.2679225
VG48,-76.4749972222,37.1738861111
STT,-64.9733611111,18.3373055556
VI04,-64.9040319444,18.3457877778
VI22,-64.9407011111,18.3385672222
VI02,-64.9393122222,18.3385672222
